2020.02.06,00:00,1.10004,1.10138,1.09646,1.09809,13909
2020.02.07,00:00,1.09808,1.09850,1.09421,1.09453,16861
2020.02.09,00:00,1.09421,1.09503,1.09420,1.09493,584
2020.02.10,00:00,1.09492,1.09575,1.09078,1.09103,13268
2020.02.11,00:00,1.09104,1.09247,1.08914,1.09190,14885
2020.02.12,00:00,1.09191,1.09256,1.08656,1.08749,16081
2020.02.13,00:00,1.08754,1.08887,1.08342,1.08416,16041
2020.02.14,00:00,1.08415,1.08612,1.08276,1.08309,14480
2020.02.16,00:00,1.08402,1.08416,1.08358,1.08413,748
2020.02.17,00:00,1.08411,1.08509,1.08294,1.08368,10528
2020.02.18,00:00,1.08367,1.08373,1.07858,1.07950,17948
2020.02.19,00:00,1.07948,1.08118,1.07824,1.08098,16492
2020.02.20,00:00,1.08097,1.08209,1.07779,1.07878,20960
2020.02.21,00:00,1.07877,1.08634,1.07873,1.08482,19871
2020.02.23,00:00,1.08237,1.08406,1.08237,1.08385,1324
2020.02.24,00:00,1.08386,1.08720,1.08054,1.08490,26030
2020.02.25,00:00,1.08488,1.08901,1.08305,1.08792,26649
2020.02.26,00:00,1.08796,1.09086,1.08552,1.08855,29500
2020.02.27,00:00,1.08862,1.10062,1.08850,1.09964,35686
2020.02.28,00:00,1.09965,1.10529,1.09511,1.10272,42879
2020.03.01,00:00,1.10434,1.10718,1.10392,1.10520,1874
2020.03.02,00:00,1.10518,1.11844,1.10364,1.11437,50209
2020.03.03,00:00,1.11442,1.12129,1.10955,1.11768,53695
2020.03.04,00:00,1.11767,1.11874,1.10958,1.11382,38217
2020.03.05,00:00,1.11383,1.12448,1.11197,1.12225,37382
2020.03.06,00:00,1.12226,1.13547,1.12118,1.12897,65522
2020.03.08,00:00,1.13445,1.13964,1.13356,1.13878,5860
2020.03.09,00:00,1.13876,1.14966,1.13562,1.13993,124672
2020.03.10,00:00,1.13992,1.14252,1.12752,1.13141,93974
2020.03.11,00:00,1.13140,1.13668,1.12519,1.12614,65200
2020.03.12,00:00,1.12612,1.13334,1.10555,1.11827,122959
2020.03.13,00:00,1.11829,1.12213,1.10553,1.11039,89426
2020.03.15,00:00,1.11244,1.11941,1.11244,1.11577,22991
2020.03.16,00:00,1.11576,1.12367,1.10857,1.11637,116878
2020.03.17,00:00,1.11636,1.11892,1.09552,1.10164,92398
2020.03.18,00:00,1.10166,1.10452,1.08022,1.09440,110286
2020.03.19,00:00,1.09441,1.09493,1.06540,1.06550,159969
2020.03.20,00:00,1.06549,1.08309,1.06379,1.06905,136291
2020.03.22,00:00,1.07027,1.07038,1.06353,1.06892,6859
2020.03.23,00:00,1.06890,1.08281,1.06585,1.07639,117863
2020.03.24,00:00,1.07637,1.08879,1.07461,1.07989,94619
2020.03.25,00:00,1.07985,1.08939,1.07603,1.08888,79574
2020.03.26,00:00,1.08887,1.10587,1.08748,1.10477,82575
2020.03.27,00:00,1.10478,1.11473,1.09536,1.11382,78852
2020.03.29,00:00,1.11169,1.11443,1.11057,1.11367,3285
2020.03.30,00:00,1.11366,1.11385,1.10102,1.10291,66496
2020.03.31,00:00,1.10290,1.10428,1.09268,1.10260,75704
2020.04.01,00:00,1.10262,1.10362,1.09030,1.09515,57557
2020.04.02,00:00,1.09516,1.09644,1.08208,1.08462,58797
2020.04.03,00:00,1.08460,1.08553,1.07730,1.08033,47927
2020.04.05,00:00,1.08112,1.08204,1.08019,1.08056,3454
2020.04.06,00:00,1.08055,1.08352,1.07686,1.07990,46859
2020.04.07,00:00,1.07991,1.09260,1.07906,1.08938,45874
2020.04.08,00:00,1.08937,1.08968,1.08301,1.08599,42448
2020.04.09,00:00,1.08600,1.09518,1.08411,1.09224,46410
2020.04.10,00:00,1.09227,1.09512,1.09188,1.09327,30744
2020.04.12,00:00,1.09379,1.09404,1.09306,1.09317,1714
2020.04.13,00:00,1.09316,1.09678,1.08929,1.09201,28113
2020.04.14,00:00,1.09200,1.09892,1.09152,1.09837,36930
2020.04.15,00:00,1.09835,1.09873,1.08569,1.09038,38543
2020.04.16,00:00,1.09037,1.09073,1.08167,1.08589,67788
2020.04.17,00:00,1.08590,1.08926,1.08122,1.08718,58747
2020.04.19,00:00,1.08684,1.08737,1.08637,1.08639,1856
2020.04.20,00:00,1.08638,1.08966,1.08413,1.08639,47711
2020.04.21,00:00,1.08640,1.08802,1.08167,1.08565,59601
2020.04.22,00:00,1.08566,1.08851,1.08033,1.08063,46235
2020.04.23,00:00,1.08064,1.08466,1.07561,1.07746,71390
2020.04.24,00:00,1.07745,1.08289,1.07272,1.08227,55930
2020.04.26,00:00,1.08202,1.08226,1.08135,1.08210,1449
2020.04.27,00:00,1.08211,1.08601,1.08114,1.08245,47965
2020.04.28,00:00,1.08244,1.08885,1.08098,1.08327,50577
2020.04.29,00:00,1.08326,1.08855,1.08310,1.08775,51774
2020.04.30,00:00,1.08773,1.09726,1.08331,1.09450,77824
2020.05.01,00:00,1.09449,1.10187,1.09347,1.09799,47075
2020.05.03,00:00,1.09667,1.09718,1.09520,1.09608,2308
2020.05.04,00:00,1.09609,1.09610,1.08958,1.09033,48055
2020.05.05,00:00,1.09034,1.09259,1.08260,1.08387,56660
2020.05.06,00:00,1.08386,1.08438,1.07820,1.07982,50516
2020.05.07,00:00,1.07981,1.08405,1.07667,1.08365,57941
2020.05.08,00:00,1.08364,1.08756,1.08153,1.08381,42721
2020.05.10,00:00,1.08249,1.08397,1.08243,1.08380,1913
2020.05.11,00:00,1.08379,1.08505,1.08009,1.08094,44600
2020.05.12,00:00,1.08093,1.08852,1.07845,1.08456,48228
2020.05.13,00:00,1.08455,1.08964,1.08118,1.08212,54848
2020.05.14,00:00,1.08210,1.08240,1.07750,1.08062,50050
2020.05.15,00:00,1.08063,1.08511,1.07890,1.08195,47446
2020.05.17,00:00,1.08098,1.08232,1.08073,1.08189,1602
2020.05.18,00:00,1.08188,1.09270,1.07999,1.09141,50640
2020.05.19,00:00,1.09140,1.09760,1.09023,1.09260,51645
2020.05.20,00:00,1.09261,1.09990,1.09261,1.09799,45310
2020.05.21,00:00,1.09797,1.10083,1.09375,1.09492,49819
2020.05.22,00:00,1.09494,1.09537,1.08854,1.08991,40093
2020.05.24,00:00,1.08960,1.09084,1.08941,1.09082,1280
2020.05.25,00:00,1.09081,1.09145,1.08707,1.09017,23254
2020.05.26,00:00,1.09018,1.09959,1.08969,1.09786,44210
2020.05.27,00:00,1.09785,1.10307,1.09340,1.10167,80596
2020.05.28,00:00,1.10166,1.10935,1.09918,1.10782,67444
2020.05.29,00:00,1.10781,1.11452,1.10701,1.10985,80947
2020.05.31,00:00,1.11135,1.11196,1.11010,1.11158,2493
2020.06.01,00:00,1.11160,1.11539,1.11005,1.11254,60101
2020.06.02,00:00,1.11255,1.11960,1.11152,1.11852,71573
2020.06.03,00:00,1.11851,1.12578,1.11799,1.12351,80599
2020.06.04,00:00,1.12352,1.13624,1.11948,1.13356,98530
2020.06.05,00:00,1.13357,1.13837,1.12786,1.12917,87407
2020.06.07,00:00,1.12951,1.13197,1.12919,1.13162,2054
2020.06.08,00:00,1.13160,1.13185,1.12684,1.13043,60134
2020.06.09,00:00,1.13041,1.13638,1.12411,1.13324,70810
2020.06.10,00:00,1.13323,1.14224,1.13222,1.13669,98471
2020.06.11,00:00,1.13670,1.14036,1.12861,1.12880,111130
2020.06.12,00:00,1.12881,1.13405,1.12127,1.12557,93778
2020.06.14,00:00,1.12337,1.12583,1.12255,1.12518,4056
2020.06.15,00:00,1.12519,1.13382,1.12269,1.13377,87607
2020.06.16,00:00,1.13376,1.13534,1.12278,1.12651,91463
2020.06.17,00:00,1.12650,1.12940,1.12072,1.12421,77098
2020.06.18,00:00,1.12420,1.12614,1.11858,1.12078,70996
2020.06.19,00:00,1.12079,1.12544,1.11683,1.11773,63362
2020.06.21,00:00,1.11809,1.11865,1.11687,1.11767,2548
2020.06.22,00:00,1.11769,1.12810,1.11739,1.12779,55184
2020.06.23,00:00,1.12778,1.13486,1.12332,1.13127,71256
2020.06.24,00:00,1.13126,1.13258,1.12482,1.12500,65697
2020.06.25,00:00,1.12501,1.12598,1.11905,1.12181,61139
2020.06.26,00:00,1.12180,1.12393,1.11954,1.12189,43062
2020.06.28,00:00,1.12216,1.12268,1.12161,1.12221,1477
2020.06.29,00:00,1.12222,1.12878,1.12195,1.12468,47129
2020.06.30,00:00,1.12469,1.12619,1.11912,1.12337,57560
2020.07.01,00:00,1.12336,1.12751,1.11850,1.12513,52602
2020.07.02,00:00,1.12512,1.13027,1.12235,1.12375,52333
2020.07.03,00:00,1.12376,1.12527,1.12195,1.12449,40080
2020.07.05,00:00,1.12440,1.12496,1.12420,1.12468,1123
2020.07.06,00:00,1.12469,1.13454,1.12468,1.13126,49057
2020.07.07,00:00,1.13124,1.13325,1.12590,1.12746,54107
2020.07.08,00:00,1.12747,1.13517,1.12624,1.13374,51776
2020.07.09,00:00,1.13375,1.13707,1.12803,1.12880,63201
2020.07.10,00:00,1.12881,1.13248,1.12550,1.12999,45622
2020.07.12,00:00,1.13029,1.13173,1.13009,1.13087,1811
2020.07.13,00:00,1.13088,1.13749,1.13010,1.13450,47919
2020.07.14,00:00,1.13448,1.14119,1.13253,1.14103,55745
2020.07.15,00:00,1.14102,1.14519,1.13912,1.14170,51396
2020.07.16,00:00,1.14169,1.14418,1.13706,1.13880,55824
2020.07.17,00:00,1.13879,1.14437,1.13777,1.14277,37755
2020.07.19,00:00,1.14158,1.14457,1.14144,1.14423,2452
2020.07.20,00:00,1.14422,1.14678,1.14027,1.14559,58582
2020.07.21,00:00,1.14560,1.15422,1.14231,1.15353,66365
2020.07.22,00:00,1.15352,1.16012,1.15069,1.15648,75368
2020.07.23,00:00,1.15647,1.16267,1.15405,1.15953,64820
2020.07.24,00:00,1.15954,1.16580,1.15814,1.16533,65516
2020.07.26,00:00,1.16432,1.16555,1.16401,1.16499,4095
2020.07.27,00:00,1.16498,1.17813,1.16497,1.17682,70789
2020.07.28,00:00,1.17681,1.17737,1.16988,1.17186,70772
2020.07.29,00:00,1.17187,1.18063,1.17142,1.17809,72665
2020.07.30,00:00,1.17808,1.18764,1.17309,1.18720,76662
2020.07.31,00:00,1.18721,1.19088,1.17618,1.17759,94874
2020.08.02,00:00,1.17713,1.17967,1.17692,1.17813,2673
2020.08.03,00:00,1.17814,1.17889,1.16960,1.17603,70273
2020.08.04,00:00,1.17602,1.18149,1.17215,1.18137,65369
